时间戳,日期,时间,股票代码,操作类型,操作比例,当前价格,建议买入价格,建议卖出价格,预测数量,预测金额,持仓数量,可用资金,总资产,操作状态,备注
2026-01-03 06:35:10,2026-01-03,06:35:10,sh.603278,持有,0%,17.04,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 06:43:14,2026-01-03,06:43:14,sz.002050,持有,0%,55.31,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 06:51:12,2026-01-03,06:51:12,sz.000700,持有,0%,14.38,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 06:59:19,2026-01-03,06:59:19,sz.301413,持有,0%,134.80,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 07:08:24,2026-01-03,07:08:24,sh.601012,买入,100%,18.20,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 07:17:29,2026-01-03,07:17:29,sh.600363,持有,0%,63.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 16:51:13,2026-01-03,16:51:13,sz.002706,买入,100%,10.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 16:59:00,2026-01-03,16:59:00,sz.002706,买入,100%,10.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 17:01:25,2026-01-03,17:01:25,sh.688208,持有,0%,36.88,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 17:03:02,2026-01-03,17:03:02,sz.300811,买入,50%,71.31,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 17:04:58,2026-01-03,17:04:58,sz.002241,持有,0%,28.73,,,,,100.00,47045.00,49918.00,预测,V11融合决策
2026-01-03 17:06:51,2026-01-03,17:06:51,sh.600105,持有,0%,25.10,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 17:32:07,2026-01-03,17:32:07,sz.002706,买入,100%,10.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 17:40:42,2026-01-03,17:40:42,sh.688208,持有,0%,36.88,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 17:43:29,2026-01-03,17:43:29,sz.300811,买入,50%,71.31,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 17:46:43,2026-01-03,17:46:43,sz.002241,持有,0%,28.73,,,,,100.00,47045.00,49918.00,预测,V11融合决策
2026-01-03 17:50:19,2026-01-03,17:50:19,sh.600105,持有,0%,25.10,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:06:13,2026-01-03,18:06:13,sz.002475,持有,0%,56.71,,,,,100.00,43962.00,49633.00,预测,V11融合决策
2026-01-03 18:11:50,2026-01-03,18:11:50,sz.300274,买入,100%,171.04,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:15:26,2026-01-03,18:15:26,sz.300499,买入,100%,30.68,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:19:18,2026-01-03,18:19:18,sh.603267,买入,100%,54.42,,,,,900.00,5450.00,54428.00,预测,V11融合决策
2026-01-03 18:26:48,2026-01-03,18:26:48,sz.002335,持有,0%,55.53,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:31:28,2026-01-03,18:31:28,sz.000777,持有,0%,25.85,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:39:45,2026-01-03,18:39:45,sz.002851,买入,100%,90.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:44:56,2026-01-03,18:44:56,sh.118013,持有,0%,206.42,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:48:55,2026-01-03,18:48:55,sz.300153,买入,100%,29.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:53:56,2026-01-03,18:53:56,sz.300762,买入,100%,41.68,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 18:59:10,2026-01-03,18:59:10,sz.002025,持有,0%,50.13,,,,,500.00,27350.00,52415.00,预测,V11融合决策
2026-01-03 19:04:23,2026-01-03,19:04:23,sh.600118,持有,0%,94.95,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 19:08:46,2026-01-03,19:08:46,sz.300007,持有,0%,53.60,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 19:14:28,2026-01-03,19:14:28,sz.300726,买入,100%,50.91,,,,,300.00,37424.00,52697.00,预测,V11融合决策
2026-01-03 19:20:08,2026-01-03,19:20:08,sz.003021,持有,0%,124.18,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 19:29:57,2026-01-03,19:29:57,sh.000001,持有,0%,3968.84,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 19:35:43,2026-01-03,19:35:43,sh.603278,持有,0%,17.04,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 19:40:57,2026-01-03,19:40:57,sz.301413,持有,0%,134.80,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-03 19:46:23,2026-01-03,19:46:23,sh.601012,买入,100%,18.20,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 06:53:32,2026-01-04,06:53:32,sz.002706,买入,100%,10.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 06:55:07,2026-01-04,06:55:07,sh.688208,持有,0%,36.88,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 06:56:51,2026-01-04,06:56:51,sz.000547,买入,100%,33.01,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 06:58:35,2026-01-04,06:58:35,sz.300811,买入,50%,71.31,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:00:32,2026-01-04,07:00:32,sz.002241,买入,50%,28.73,,,,,100.00,47045.00,49918.00,预测,V11融合决策
2026-01-04 07:02:59,2026-01-04,07:02:59,sh.600105,持有,0%,25.10,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:05:20,2026-01-04,07:05:20,sz.002475,持有,0%,56.71,,,,,100.00,43962.00,49633.00,预测,V11融合决策
2026-01-04 07:08:19,2026-01-04,07:08:19,sz.300274,持有,0%,171.04,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:11:10,2026-01-04,07:11:10,sz.300499,买入,100%,30.68,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:14:01,2026-01-04,07:14:01,sh.603267,买入,100%,54.42,,,,,900.00,5450.00,54428.00,预测,V11融合决策
2026-01-04 07:17:07,2026-01-04,07:17:07,sz.002335,买入,100%,55.53,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:20:52,2026-01-04,07:20:52,sz.000777,持有,0%,25.85,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:24:15,2026-01-04,07:24:15,sz.002851,买入,100%,90.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:27:50,2026-01-04,07:27:50,sh.118013,持有,0%,206.42,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:30:44,2026-01-04,07:30:44,sz.300153,持有,0%,29.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:34:46,2026-01-04,07:34:46,sz.300762,持有,0%,41.68,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:38:44,2026-01-04,07:38:44,sz.002025,买入,25%,50.13,,,,,500.00,27350.00,52415.00,预测,V11融合决策
2026-01-04 07:43:55,2026-01-04,07:43:55,sh.600118,买入,25%,94.95,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:48:19,2026-01-04,07:48:19,sz.300007,持有,0%,53.60,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 07:53:10,2026-01-04,07:53:10,sz.300726,买入,100%,50.91,,,,,300.00,37424.00,52697.00,预测,V11融合决策
2026-01-04 07:58:53,2026-01-04,07:58:53,sz.003021,持有,0%,124.18,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 08:03:57,2026-01-04,08:03:57,sh.600879,买入,100%,21.32,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 08:10:18,2026-01-04,08:10:18,sh.603278,持有,0%,17.04,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 08:15:39,2026-01-04,08:15:39,sz.300900,持有,0%,39.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 08:22:23,2026-01-04,08:22:23,sz.002050,买入,25%,55.31,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 08:28:02,2026-01-04,08:28:02,sz.000700,持有,0%,14.38,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 08:34:07,2026-01-04,08:34:07,sh.601012,买入,100%,18.20,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-04 08:40:12,2026-01-04,08:40:12,sh.600363,持有,0%,63.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 14:43:23,2026-01-05,14:43:23,sz.002706,买入,100%,10.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 14:45:12,2026-01-05,14:45:12,sh.688208,持有,0%,37.16,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 14:47:00,2026-01-05,14:47:00,sz.300811,买入,25%,74.63,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 17:43:02,2026-01-05,17:43:02,sz.002706,买入,100%,10.76,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 17:45:16,2026-01-05,17:45:16,sh.688208,持有,0%,37.18,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 17:47:26,2026-01-05,17:47:26,sz.000547,持有,0%,33.08,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 17:49:38,2026-01-05,17:49:38,sz.300811,买入,25%,74.88,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 17:52:12,2026-01-05,17:52:12,sz.002241,买入,50%,29.37,,,,,100.00,47045.00,49982.00,预测,V11融合决策
2026-01-05 17:55:13,2026-01-05,17:55:13,sh.600105,持有,0%,26.60,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 17:57:58,2026-01-05,17:57:58,sz.002475,持有,0%,58.55,,,,,100.00,43962.00,49817.00,预测,V11融合决策
2026-01-05 18:01:29,2026-01-05,18:01:29,sz.300274,持有,0%,171.83,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:04:45,2026-01-05,18:04:45,sz.300499,买入,100%,31.79,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:08:12,2026-01-05,18:08:12,sh.603267,买入,100%,54.39,,,,,900.00,5450.00,54401.00,预测,V11融合决策
2026-01-05 18:11:50,2026-01-05,18:11:50,sz.002335,买入,50%,57.56,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:16:05,2026-01-05,18:16:05,sz.000777,持有,0%,26.42,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:20:05,2026-01-05,18:20:05,sz.002851,买入,100%,91.03,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:23:52,2026-01-05,18:23:52,sh.118013,持有,0%,208.88,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:27:27,2026-01-05,18:27:27,sz.300153,持有,0%,29.85,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:32:06,2026-01-05,18:32:06,sz.300762,买入,50%,43.10,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:36:42,2026-01-05,18:36:42,sz.002025,买入,100%,51.68,,,,,500.00,27350.00,53190.00,预测,V11融合决策
2026-01-05 18:42:21,2026-01-05,18:42:21,sh.600118,买入,100%,99.45,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:47:20,2026-01-05,18:47:20,sz.300007,持有,0%,63.48,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 18:52:29,2026-01-05,18:52:29,sz.300726,买入,100%,51.40,,,,,300.00,37424.00,52844.00,预测,V11融合决策
2026-01-05 18:58:47,2026-01-05,18:58:47,sz.003021,持有,0%,122.16,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 19:04:14,2026-01-05,19:04:14,sh.600879,买入,100%,21.75,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 19:12:47,2026-01-05,19:12:47,sh.603278,持有,0%,16.10,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 19:20:26,2026-01-05,19:20:26,sz.300900,买入,50%,36.99,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 19:29:19,2026-01-05,19:29:19,sz.002050,买入,100%,56.28,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 19:37:26,2026-01-05,19:37:26,sz.000700,持有,0%,14.45,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 19:44:01,2026-01-05,19:44:01,sh.601012,买入,100%,18.49,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-05 19:50:39,2026-01-05,19:50:39,sh.600363,持有,0%,66.28,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:23:44,2026-01-06,05:23:44,sz.002706,买入,100%,10.76,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:25:17,2026-01-06,05:25:17,sz.000547,买入,100%,33.08,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:26:51,2026-01-06,05:26:51,sz.300811,买入,25%,74.88,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:28:33,2026-01-06,05:28:33,sz.002241,买入,50%,29.37,,,,,100.00,47045.00,49982.00,预测,V11融合决策
2026-01-06 05:30:41,2026-01-06,05:30:41,sh.600105,持有,0%,26.60,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:32:49,2026-01-06,05:32:49,sz.002475,持有,0%,58.55,,,,,100.00,43962.00,49817.00,预测,V11融合决策
2026-01-06 05:35:30,2026-01-06,05:35:30,sz.300274,持有,0%,171.83,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:38:04,2026-01-06,05:38:04,sz.300499,买入,100%,31.79,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:40:41,2026-01-06,05:40:41,sh.603267,买入,100%,54.39,,,,,900.00,5450.00,54401.00,预测,V11融合决策
2026-01-06 05:43:55,2026-01-06,05:43:55,sz.000408,持有,0%,89.99,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:47:24,2026-01-06,05:47:24,sh.600118,持有,0%,99.45,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:51:00,2026-01-06,05:51:00,sz.000893,持有,0%,49.92,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:54:34,2026-01-06,05:54:34,sz.300762,买入,100%,43.10,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 05:58:11,2026-01-06,05:58:11,sz.002025,买入,100%,51.68,,,,,500.00,27350.00,53190.00,预测,V11融合决策
2026-01-06 06:01:55,2026-01-06,06:01:55,sh.600879,持有,0%,21.75,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:05:49,2026-01-06,06:05:49,sz.300007,持有,0%,63.48,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:10:05,2026-01-06,06:10:05,sz.300726,买入,100%,51.40,,,,,300.00,37424.00,52844.00,预测,V11融合决策
2026-01-06 06:15:16,2026-01-06,06:15:16,sz.003021,持有,0%,122.16,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:20:38,2026-01-06,06:20:38,sh.600497,持有,0%,7.43,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:26:13,2026-01-06,06:26:13,sh.603278,持有,0%,16.10,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:31:54,2026-01-06,06:31:54,sz.000933,持有,0%,28.47,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:37:53,2026-01-06,06:37:53,sh.600219,持有,0%,5.50,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:44:10,2026-01-06,06:44:10,sz.002050,买入,100%,56.28,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:49:34,2026-01-06,06:49:34,sz.000700,持有,0%,14.45,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 06:56:13,2026-01-06,06:56:13,sz.000603,持有,0%,32.65,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 07:03:14,2026-01-06,07:03:14,sz.000807,持有,0%,33.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 07:10:23,2026-01-06,07:10:23,sh.600577,持有,0%,13.18,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 18:32:44,2026-01-06,18:32:44,sz.002706,买入,100%,10.91,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 18:35:06,2026-01-06,18:35:06,sh.688208,持有,0%,37.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 18:37:12,2026-01-06,18:37:12,sz.300811,持有,0%,75.04,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 18:39:34,2026-01-06,18:39:34,sz.002241,持有,0%,30.00,,,,,100.00,47045.00,50045.00,预测,V11融合决策
2026-01-06 18:42:06,2026-01-06,18:42:06,sz.002475,持有,0%,59.22,,,,,100.00,43962.00,49884.00,预测,V11融合决策
2026-01-06 18:45:00,2026-01-06,18:45:00,sz.300274,买入,100%,172.12,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 18:47:47,2026-01-06,18:47:47,sz.300499,买入,100%,31.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 18:51:00,2026-01-06,18:51:00,sh.603267,买入,100%,54.72,,,,,900.00,5450.00,54698.00,预测,V11融合决策
2026-01-06 18:54:15,2026-01-06,18:54:15,sz.002335,持有,0%,58.26,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 18:57:55,2026-01-06,18:57:55,sz.002851,买入,100%,92.27,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:01:53,2026-01-06,19:01:53,sz.000408,持有,0%,92.02,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:06:18,2026-01-06,19:06:18,sh.600118,持有,0%,107.01,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:09:59,2026-01-06,19:09:59,sh.118013,持有,0%,213.44,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:13:28,2026-01-06,19:13:28,sz.300153,买入,50%,30.40,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:18:20,2026-01-06,19:18:20,sz.000893,持有,0%,52.05,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:23:12,2026-01-06,19:23:12,sz.300762,买入,50%,44.30,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:28:14,2026-01-06,19:28:14,sz.002025,持有,0%,56.85,,,,,500.00,27350.00,55775.00,预测,V11融合决策
2026-01-06 19:33:01,2026-01-06,19:33:01,sh.600879,持有,0%,23.93,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:37:54,2026-01-06,19:37:54,sz.300007,持有,0%,62.01,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:43:47,2026-01-06,19:43:47,sz.300726,买入,100%,51.64,,,,,300.00,37424.00,52916.00,预测,V11融合决策
2026-01-06 19:50:02,2026-01-06,19:50:02,sz.003021,持有,0%,122.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 19:56:33,2026-01-06,19:56:33,sh.600497,持有,0%,7.80,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:03:22,2026-01-06,20:03:22,sh.603278,持有,0%,16.54,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:12:24,2026-01-06,20:12:24,sz.000933,持有,0%,29.79,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:21:43,2026-01-06,20:21:43,sh.600219,持有,0%,5.67,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:29:10,2026-01-06,20:29:10,sz.002050,买入,100%,56.84,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:35:40,2026-01-06,20:35:40,sz.000700,持有,0%,15.03,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:43:32,2026-01-06,20:43:32,sz.000603,持有,0%,33.96,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:51:28,2026-01-06,20:51:28,sz.000807,持有,0%,34.90,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 20:58:27,2026-01-06,20:58:27,sh.601012,买入,100%,18.83,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-06 21:06:55,2026-01-06,21:06:55,sh.600577,持有,0%,13.26,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:29:21,2026-01-07,05:29:21,sz.002706,买入,100%,10.91,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:30:43,2026-01-07,05:30:43,sz.300811,持有,0%,75.04,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:32:25,2026-01-07,05:32:25,sz.002241,持有,0%,30.00,,,,,100.00,47045.00,50045.00,预测,V11融合决策
2026-01-07 05:34:05,2026-01-07,05:34:05,sz.002475,持有,0%,59.22,,,,,100.00,43962.00,49884.00,预测,V11融合决策
2026-01-07 05:36:03,2026-01-07,05:36:03,sz.300499,买入,100%,31.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:38:12,2026-01-07,05:38:12,sh.603267,买入,100%,54.72,,,,,900.00,5450.00,54698.00,预测,V11融合决策
2026-01-07 05:40:55,2026-01-07,05:40:55,sz.000408,持有,0%,92.02,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:43:48,2026-01-07,05:43:48,sh.600118,持有,0%,107.01,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:46:29,2026-01-07,05:46:29,sz.002025,买入,100%,56.85,,,,,500.00,27350.00,55775.00,预测,V11融合决策
2026-01-07 05:49:23,2026-01-07,05:49:23,sz.300153,买入,100%,30.40,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:52:50,2026-01-07,05:52:50,sz.000893,持有,0%,52.05,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:56:04,2026-01-07,05:56:04,sz.300762,买入,25%,44.30,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 05:59:23,2026-01-07,05:59:23,sh.600879,持有,0%,23.93,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:02:55,2026-01-07,06:02:55,sz.300007,持有,0%,62.01,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:06:42,2026-01-07,06:06:42,sz.300726,买入,100%,51.64,,,,,300.00,37424.00,52916.00,预测,V11融合决策
2026-01-07 06:11:27,2026-01-07,06:11:27,sz.003021,持有,0%,122.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:16:26,2026-01-07,06:16:26,sh.603278,持有,0%,16.54,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:21:31,2026-01-07,06:21:31,sz.000933,持有,0%,29.79,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:26:52,2026-01-07,06:26:52,sz.002050,买入,100%,56.84,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:32:28,2026-01-07,06:32:28,sz.000700,持有,0%,15.03,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:38:30,2026-01-07,06:38:30,sz.000603,持有,0%,33.96,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:44:25,2026-01-07,06:44:25,sz.000807,持有,0%,34.90,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 06:50:47,2026-01-07,06:50:47,sh.600577,持有,0%,13.26,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:01:03,2026-01-07,07:01:03,sz.300433,持有,0%,33.93,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:02:28,2026-01-07,07:02:28,sh.601689,持有,0%,76.40,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:04:06,2026-01-07,07:04:06,sz.300442,持有,0%,57.63,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:06:01,2026-01-07,07:06:01,sh.603650,持有,0%,46.88,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:08:16,2026-01-07,07:08:16,sz.300346,持有,0%,45.99,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:10:40,2026-01-07,07:10:40,sh.688019,持有,0%,234.22,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:13:13,2026-01-07,07:13:13,sh.603186,持有,0%,49.34,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:16:03,2026-01-07,07:16:03,sh.601100,持有,0%,110.70,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:19:06,2026-01-07,07:19:06,sh.600111,持有,0%,48.15,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:22:24,2026-01-07,07:22:24,sz.000831,持有,0%,48.91,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:25:55,2026-01-07,07:25:55,sz.300777,持有,0%,41.02,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:29:38,2026-01-07,07:29:38,sh.603678,持有,0%,36.38,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 07:33:05,2026-01-07,07:33:05,sh.601012,持有,0%,18.83,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 18:19:50,2026-01-07,18:19:50,sz.002706,买入,100%,11.17,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 18:21:57,2026-01-07,18:21:57,sz.300811,持有,0%,77.61,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 18:24:19,2026-01-07,18:24:19,sz.002241,持有,0%,29.51,,,,,100.00,47045.00,49996.00,预测,V11融合决策
2026-01-07 18:27:02,2026-01-07,18:27:02,sz.002475,持有,0%,57.55,,,,,100.00,43962.00,49717.00,预测,V11融合决策
2026-01-07 18:29:35,2026-01-07,18:29:35,sh.600111,持有,0%,50.50,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 18:34:11,2026-01-07,18:34:11,sz.300499,买入,100%,31.92,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 18:37:35,2026-01-07,18:37:35,sh.603267,买入,100%,53.88,,,,,900.00,5450.00,53942.00,预测,V11融合决策
2026-01-07 18:40:53,2026-01-07,18:40:53,sh.603799,持有,0%,77.19,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 18:44:20,2026-01-07,18:44:20,sz.000408,持有,0%,91.15,,,,,0.00,50000.00,50000.00,预测,V11融合决策
